date,warehouse,orders,holiday_name,holiday,shutdown,mini_shutdown,shops_closed,winter_school_holidays,school_holidays,blackout,mov_change,frankfurt_shutdown,precipitation,snow,id,missing
2021-08-07,Prague_1,6008.0,,0,0,0,0,0,0,0,0,0,16,0,Prague_1_2021-08-07,0
2021-08-08,Prague_1,6266.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-08-08,0
2021-08-09,Prague_1,6907.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-08-09,0
2021-08-10,Prague_1,6754.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-08-10,0
2021-08-11,Prague_1,6583.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-08-11,0
2021-08-12,Prague_1,6648.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-08-12,0
2021-08-13,Prague_1,7142.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-08-13,0
2021-08-14,Prague_1,6146.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-08-14,0
2021-08-15,Prague_1,6492.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-08-15,0
2021-08-16,Prague_1,7134.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-08-16,0
2021-08-17,Prague_1,6944.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-08-17,0
2021-08-18,Prague_1,6480.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-08-18,0
2021-08-19,Prague_1,6642.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-08-19,0
2021-08-20,Prague_1,7230.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-08-20,0
2021-08-21,Prague_1,6100.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-08-21,0
2021-08-22,Prague_1,6646.0,,0,0,0,0,0,0,0,0,0,3,0,Prague_1_2021-08-22,0
2021-08-23,Prague_1,7528.0,,0,0,0,0,0,0,0,0,0,4,0,Prague_1_2021-08-23,0
2021-08-24,Prague_1,6805.0,,0,0,0,0,0,0,0,0,0,2,0,Prague_1_2021-08-24,0
2021-08-25,Prague_1,6278.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-08-25,0
2021-08-26,Prague_1,6920.0,,0,0,0,0,0,0,0,0,0,4,0,Prague_1_2021-08-26,0
2021-08-27,Prague_1,7567.0,,0,0,0,0,0,0,0,0,0,8,0,Prague_1_2021-08-27,0
2021-08-28,Prague_1,6574.0,,0,0,0,0,0,0,0,0,0,1,0,Prague_1_2021-08-28,0
2021-08-29,Prague_1,6924.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-08-29,0
2021-08-30,Prague_1,7084.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-08-30,0
2021-08-31,Prague_1,7447.0,,0,0,0,0,0,0,0,0,0,2,0,Prague_1_2021-08-31,0
2021-09-01,Prague_1,7352.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-01,0
2021-09-02,Prague_1,7075.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-02,0
2021-09-03,Prague_1,7639.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-03,0
2021-09-04,Prague_1,6538.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-04,0
2021-09-05,Prague_1,6904.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-05,0
2021-09-06,Prague_1,6922.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-06,0
2021-09-07,Prague_1,7032.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-07,0
2021-09-08,Prague_1,6838.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-08,0
2021-09-09,Prague_1,6326.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-09,0
2021-09-10,Prague_1,7140.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-10,0
2021-09-11,Prague_1,6900.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-11,0
2021-09-12,Prague_1,6973.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-12,0
2021-09-13,Prague_1,7040.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-13,0
2021-09-14,Prague_1,7454.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-14,0
2021-09-15,Prague_1,7608.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-15,0
2021-09-16,Prague_1,7118.0,,0,0,0,0,0,0,0,0,0,12,0,Prague_1_2021-09-16,0
2021-09-17,Prague_1,7944.0,,0,0,0,0,0,0,0,0,0,1,0,Prague_1_2021-09-17,0
2021-09-18,Prague_1,7076.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-18,0
2021-09-19,Prague_1,7430.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-19,0
2021-09-20,Prague_1,7830.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-20,0
2021-09-21,Prague_1,7570.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-21,0
2021-09-22,Prague_1,7488.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-22,0
2021-09-23,Prague_1,7746.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-23,0
2021-09-24,Prague_1,8527.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-24,0
2021-09-25,Prague_1,7002.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-25,0
2021-09-26,Prague_1,6889.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-26,0
2021-09-27,Prague_1,7968.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-27,0
2021-09-28,Prague_1,8796.0,Den ceske statnosti,1,0,0,1,0,0,0,0,0,0,0,Prague_1_2021-09-28,0
2021-09-29,Prague_1,7994.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-29,0
2021-09-30,Prague_1,7834.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-09-30,0
2021-10-01,Prague_1,8458.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-01,0
2021-10-02,Prague_1,7402.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-02,0
2021-10-03,Prague_1,7513.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-03,0
2021-10-04,Prague_1,7993.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-04,0
2021-10-05,Prague_1,7728.0,,0,0,0,0,0,0,0,0,0,5,0,Prague_1_2021-10-05,0
2021-10-06,Prague_1,7812.0,,0,0,0,0,0,0,0,0,0,2,0,Prague_1_2021-10-06,0
2021-10-07,Prague_1,8005.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-07,0
2021-10-08,Prague_1,8804.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-08,0
2021-10-09,Prague_1,7276.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-09,0
2021-10-10,Prague_1,7555.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-10,0
2021-10-11,Prague_1,8272.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-11,0
2021-10-12,Prague_1,8548.0,,0,0,0,0,0,0,0,0,0,3,0,Prague_1_2021-10-12,0
2021-10-13,Prague_1,8478.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-13,0
2021-10-14,Prague_1,8556.0,,0,0,0,0,0,0,0,0,0,1,0,Prague_1_2021-10-14,0
2021-10-15,Prague_1,9295.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-15,0
2021-10-16,Prague_1,7948.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-16,0
2021-10-17,Prague_1,8125.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-17,0
2021-10-18,Prague_1,8424.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-18,0
2021-10-19,Prague_1,7832.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-19,0
2021-10-20,Prague_1,7822.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-20,0
2021-10-21,Prague_1,8509.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-21,0
2021-10-22,Prague_1,9186.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-22,0
2021-10-23,Prague_1,8215.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-23,0
2021-10-24,Prague_1,7812.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-24,0
2021-10-25,Prague_1,8090.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-25,0
2021-10-26,Prague_1,7978.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-26,0
2021-10-27,Prague_1,9374.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-27,0
2021-10-28,Prague_1,9222.0,Den vzniku samostatneho ceskoslovenskeho statu,1,0,0,1,0,0,0,0,0,0,0,Prague_1_2021-10-28,0
2021-10-29,Prague_1,8029.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-29,0
2021-10-30,Prague_1,7196.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-30,0
2021-10-31,Prague_1,8882.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-10-31,0
2021-11-01,Prague_1,8800.0,,0,0,0,0,0,0,0,0,0,10,0,Prague_1_2021-11-01,0
2021-11-02,Prague_1,8590.0,,0,0,0,0,0,0,0,0,0,6,0,Prague_1_2021-11-02,0
2021-11-03,Prague_1,8570.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-11-03,0
2021-11-04,Prague_1,8689.0,,0,0,0,0,0,0,0,0,0,7,0,Prague_1_2021-11-04,0
2021-11-05,Prague_1,9690.0,,0,0,0,0,0,0,0,0,0,1,0,Prague_1_2021-11-05,0
2021-11-06,Prague_1,8572.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-11-06,0
2021-11-07,Prague_1,8438.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-11-07,0
2021-11-08,Prague_1,8905.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-11-08,0
2021-11-09,Prague_1,8378.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-11-09,0
2021-11-10,Prague_1,8826.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-11-10,0
2021-11-11,Prague_1,9361.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-11-11,0
2021-11-12,Prague_1,10106.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-11-12,0
2021-11-13,Prague_1,8899.0,,0,0,0,0,0,0,0,0,0,3,0,Prague_1_2021-11-13,0
2021-11-14,Prague_1,8665.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-11-14,0
2021-11-15,Prague_1,9108.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-11-15,0
2021-11-16,Prague_1,9308.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-11-16,0
2021-11-17,Prague_1,9235.0,Den boje za svobodu a demokracii,1,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-11-17,0
2021-11-18,Prague_1,8606.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-11-18,0
2021-11-19,Prague_1,9892.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-11-19,0
2021-11-20,Prague_1,8892.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-11-20,0
2021-11-21,Prague_1,8802.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-11-21,0
2021-11-22,Prague_1,9914.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-11-22,0
2021-11-23,Prague_1,9008.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-11-23,0
2021-11-24,Prague_1,9092.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-11-24,0
2021-11-25,Prague_1,9648.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-11-25,0
2021-11-26,Prague_1,10519.0,,0,0,0,0,0,0,0,0,0,1,0,Prague_1_2021-11-26,0
2021-11-27,Prague_1,9412.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-11-27,0
2021-11-28,Prague_1,9860.0,,0,0,0,0,0,0,0,0,0,2,0,Prague_1_2021-11-28,0
2021-11-29,Prague_1,9692.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-11-29,0
2021-11-30,Prague_1,9720.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-11-30,0
2021-12-01,Prague_1,8280.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-12-01,0
2021-12-02,Prague_1,9679.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-12-02,0
2021-12-03,Prague_1,10195.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-12-03,0
2021-12-04,Prague_1,9217.0,,0,0,0,0,0,0,0,0,0,6,4,Prague_1_2021-12-04,0
2021-12-05,Prague_1,9336.0,,0,0,0,0,0,0,0,0,0,0,1,Prague_1_2021-12-05,0
2021-12-06,Prague_1,9730.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-12-06,0
2021-12-07,Prague_1,8833.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-12-07,0
2021-12-08,Prague_1,9196.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-12-08,0
2021-12-09,Prague_1,9476.0,,0,0,0,0,0,0,0,0,0,6,2,Prague_1_2021-12-09,0
2021-12-10,Prague_1,10114.0,,0,0,0,0,0,0,0,0,0,0,8,Prague_1_2021-12-10,0
2021-12-11,Prague_1,8821.0,,0,0,0,0,0,0,0,0,0,0,6,Prague_1_2021-12-11,0
2021-12-12,Prague_1,9302.0,,0,0,0,0,0,0,0,0,0,0,4,Prague_1_2021-12-12,0
2021-12-13,Prague_1,9428.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-12-13,0
2021-12-14,Prague_1,9280.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-12-14,0
2021-12-15,Prague_1,9145.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-12-15,0
2021-12-16,Prague_1,9856.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-12-16,0
2021-12-17,Prague_1,10194.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-12-17,0
2021-12-18,Prague_1,9348.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-12-18,0
2021-12-19,Prague_1,9018.0,,0,0,0,0,0,0,0,0,0,1,0,Prague_1_2021-12-19,0
2021-12-20,Prague_1,9664.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-12-20,0
2021-12-21,Prague_1,9992.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-12-21,0
2021-12-22,Prague_1,11041.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-12-22,0
2021-12-23,Prague_1,10207.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-12-23,0
2021-12-24,Prague_1,5176.0,Christmas Eve,1,0,0,0,0,0,0,0,0,2,0,Prague_1_2021-12-24,0
2021-12-25,Prague_1,,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-12-25,1
2021-12-26,Prague_1,8226.0,2nd Christmas Day,1,0,0,1,0,0,0,0,0,0,2,Prague_1_2021-12-26,0
2021-12-27,Prague_1,8692.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-12-27,0
2021-12-28,Prague_1,8068.0,,0,0,0,0,0,0,0,0,0,2,0,Prague_1_2021-12-28,0
2021-12-29,Prague_1,8654.0,,0,0,0,0,0,0,0,0,0,2,0,Prague_1_2021-12-29,0
2021-12-30,Prague_1,10676.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-12-30,0
2021-12-31,Prague_1,6840.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2021-12-31,0
2022-01-01,Prague_1,4309.0,New Years Day,1,0,0,1,0,0,0,0,0,0,0,Prague_1_2022-01-01,0
2022-01-02,Prague_1,8994.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-01-02,0
2022-01-03,Prague_1,9259.0,,0,0,0,0,0,0,0,0,0,2,0,Prague_1_2022-01-03,0
2022-01-04,Prague_1,8954.0,,0,0,0,0,0,0,0,0,0,6,0,Prague_1_2022-01-04,0
2022-01-05,Prague_1,9038.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-01-05,0
2022-01-06,Prague_1,9170.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-01-06,0
2022-01-07,Prague_1,9673.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-01-07,0
2022-01-08,Prague_1,9124.0,,0,0,0,0,0,0,0,0,0,0,1,Prague_1_2022-01-08,0
2022-01-09,Prague_1,8808.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-01-09,0
2022-01-10,Prague_1,8558.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-01-10,0
2022-01-11,Prague_1,9022.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-01-11,0
2022-01-12,Prague_1,8918.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-01-12,0
2022-01-13,Prague_1,9048.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-01-13,0
2022-01-14,Prague_1,9114.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-01-14,0
2022-01-15,Prague_1,8448.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-01-15,0
2022-01-16,Prague_1,8368.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-01-16,0
2022-01-17,Prague_1,8776.0,,0,0,0,0,0,0,0,0,0,1,0,Prague_1_2022-01-17,0
2022-01-18,Prague_1,9084.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-01-18,0
2022-01-19,Prague_1,9853.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-01-19,0
2022-01-20,Prague_1,9442.0,,0,0,0,0,0,0,0,0,0,0,2,Prague_1_2022-01-20,0
2022-01-21,Prague_1,10220.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-01-21,0
2022-01-22,Prague_1,9534.0,,0,0,0,0,0,0,0,0,0,2,1,Prague_1_2022-01-22,0
2022-01-23,Prague_1,9398.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-01-23,0
2022-01-24,Prague_1,9288.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-01-24,0
2022-01-25,Prague_1,9976.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-01-25,0
2022-01-26,Prague_1,10120.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-01-26,0
2022-01-27,Prague_1,9824.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-01-27,0
2022-01-28,Prague_1,10448.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-01-28,0
2022-01-29,Prague_1,10237.0,,0,0,0,0,0,0,0,0,0,1,0,Prague_1_2022-01-29,0
2022-01-30,Prague_1,9848.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-01-30,0
2022-01-31,Prague_1,9912.0,,0,0,0,0,0,0,0,0,0,0,1,Prague_1_2022-01-31,0
2022-02-01,Prague_1,9728.0,,0,0,0,0,0,0,0,0,0,2,0,Prague_1_2022-02-01,0
2022-02-02,Prague_1,9505.0,,0,0,0,0,0,0,0,0,0,1,0,Prague_1_2022-02-02,0
2022-02-03,Prague_1,9584.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-02-03,0
2022-02-04,Prague_1,10411.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-02-04,0
2022-02-05,Prague_1,8828.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-02-05,0
2022-02-06,Prague_1,8959.0,,0,0,0,0,0,0,0,0,0,1,0,Prague_1_2022-02-06,0
2022-02-07,Prague_1,9306.0,,0,0,0,0,1,0,0,0,0,3,1,Prague_1_2022-02-07,0
2022-02-08,Prague_1,9055.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-02-08,0
2022-02-09,Prague_1,8916.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-02-09,0
2022-02-10,Prague_1,9409.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-02-10,0
2022-02-11,Prague_1,10658.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-02-11,0
2022-02-12,Prague_1,8864.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-02-12,0
2022-02-13,Prague_1,9220.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-02-13,0
2022-02-14,Prague_1,9418.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-02-14,0
2022-02-15,Prague_1,8694.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-02-15,0
2022-02-16,Prague_1,9052.0,,0,0,0,0,1,0,0,0,0,1,0,Prague_1_2022-02-16,0
2022-02-17,Prague_1,9565.0,,0,0,0,0,1,0,0,0,0,1,0,Prague_1_2022-02-17,0
2022-02-18,Prague_1,10285.0,,0,0,0,0,1,0,0,0,0,1,0,Prague_1_2022-02-18,0
2022-02-19,Prague_1,9103.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-02-19,0
2022-02-20,Prague_1,8971.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-02-20,0
2022-02-21,Prague_1,9140.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-02-21,0
2022-02-22,Prague_1,8436.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-02-22,0
2022-02-23,Prague_1,7273.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-02-23,0
2022-02-24,Prague_1,8533.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-02-24,0
2022-02-25,Prague_1,10388.0,,0,0,0,0,1,0,0,0,0,1,0,Prague_1_2022-02-25,0
2022-02-26,Prague_1,9194.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-02-26,0
2022-02-27,Prague_1,8828.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-02-27,0
2022-02-28,Prague_1,9553.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-02-28,0
2022-03-01,Prague_1,8734.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-03-01,0
2022-03-02,Prague_1,8683.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-03-02,0
2022-03-03,Prague_1,8946.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-03-03,0
2022-03-04,Prague_1,10189.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-03-04,0
2022-03-05,Prague_1,8881.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-03-05,0
2022-03-06,Prague_1,9004.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-03-06,0
2022-03-07,Prague_1,9594.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-03-07,0
2022-03-08,Prague_1,8510.0,International womens day,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-03-08,0
2022-03-09,Prague_1,8124.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-03-09,0
2022-03-10,Prague_1,8696.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-03-10,0
2022-03-11,Prague_1,10062.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-03-11,0
2022-03-12,Prague_1,8348.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-03-12,0
2022-03-13,Prague_1,8470.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-03-13,0
2022-03-14,Prague_1,8905.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-03-14,0
2022-03-15,Prague_1,8389.0,,0,0,0,0,1,0,0,0,0,3,0,Prague_1_2022-03-15,0
2022-03-16,Prague_1,8312.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-03-16,0
2022-03-17,Prague_1,8482.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-03-17,0
2022-03-18,Prague_1,9410.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-03-18,0
2022-03-19,Prague_1,8670.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-03-19,0
2022-03-20,Prague_1,8838.0,,0,0,0,0,1,0,0,0,0,0,0,Prague_1_2022-03-20,0
2022-03-21,Prague_1,9118.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-03-21,0
2022-03-22,Prague_1,8156.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-03-22,0
2022-03-23,Prague_1,8364.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-03-23,0
2022-03-24,Prague_1,8558.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-03-24,0
2022-03-25,Prague_1,9698.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-03-25,0
2022-03-26,Prague_1,8056.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-03-26,0
2022-03-27,Prague_1,8380.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-03-27,0
2022-03-28,Prague_1,8642.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-03-28,0
2022-03-29,Prague_1,8034.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-03-29,0
2022-03-30,Prague_1,8461.0,,0,0,0,0,0,0,0,0,0,13,0,Prague_1_2022-03-30,0
2022-03-31,Prague_1,9174.0,,0,0,0,0,0,0,0,0,0,3,0,Prague_1_2022-03-31,0
2022-04-01,Prague_1,10020.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-04-01,0
2022-04-02,Prague_1,8554.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-04-02,0
2022-04-03,Prague_1,8688.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-04-03,0
2022-04-04,Prague_1,8728.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-04-04,0
2022-04-05,Prague_1,8281.0,,0,0,0,0,0,0,0,0,0,1,0,Prague_1_2022-04-05,0
2022-04-06,Prague_1,8364.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_1_2022-04-06,0
2022-04-07,Prague_1,8648.0,,0,0,0,0,0,0,0,0,0,1,0,Prague_1_2022-04-07,0
2022-04-08,Prague_1,9984.0,,0,0,0,0,0,0,0,0,0,6,0,Prague_1_2022-04-08,0
2022-04-09,Prague_1,8840.0,,0,0,0,0,0,0,0,0,0,6,4,Prague_1_2022-04-09,0
2022-04-10,Prague_1,8644.0,,0,0,0,0,0,0,0,0,0,1,0,Prague_1_2022-04-10,0
